,university,sent_id,original_sentence,zh_translation,eng_translation,cs_word_id,first_cs_word_form,cs_word_annotated,cs_word_annotated_zh,first_cs_word_translation,governer_first_cs_word,preceding_word,governer_translation,preceding_translation,cs_word_frequency,cs_word_frequency_zh,cs_word_length,cs_word_length_zh,cs_word_dep_dist,cs_word_pos_zh,sentence_length,sentence_length_zh,ngram_prob,ngram_prob_zh,dep_prob,dep_prob_zh,ngram_surp,ngram_surp_zh,dep_surp,dep_surp_zh,,,,preceding_translation,first_cs_word_form,,,preceding_word,first_cs_word_translation,preceding_wordfirst_cs_word_translation
701,PSU,373,可 代为 与 office 联系 并 争取 ！,可 代为 与 办公室 联系 并 争取 ！,Can contact with the office and strive for!,4,office,obl,compound,办公室,联系,与,contact,with,7.7081800553458500,10.625950787430100,5,2,2,VV,8,8,-2.7974894,-3.2031608,-3.6236255,-4.995695,2.7974894,3.2031608,3.6236255,4.995695,,,,with,office,with office,,与,办公室,与办公室
702,PSU,376,有偿 求 ride ， 7 .,有偿 求 搭车 ， 7 。,"Paid for a ride, 7.",3,ride,obl,xcomp,搭车,求,求,request,request,10.625950787430100,10.625950787430100,5,2,1,JJ,6,6,-4.991209,-2.7688878,-3.7686446,-2.4226494,4.991209,2.7688878,3.7686446,2.4226494,,,,request,ride,request ride,,求,搭车,求搭车
703,PSU,379,求 组团 求 ride 。,求 组团 求 搭车 。,Ask for a ride in a group.,4,ride,obl,compound,搭车,求,求,request,request,8.348683502420370,8.9212026951917,7,2,0,VV,5,5,-4.991209,-2.7688878,-3.7686446,-5.2376013,4.991209,2.7688878,3.7686446,5.2376013,,,,request,ride,request ride,,求,搭车,求搭车
704,PSU,380,小区 环境 优美 安静 ， 物业 非常 nice 。,小区 环境 优美 安静 ， 物业 非常 友善 。,"The community environment is beautiful and quiet, and the property is very friendly.",8,nice,conj,root,友善,优美,非常,beautiful,very,10.913632859881900,12.012245148550000,5,2,0,VV,9,9,-3.010745,-4.62111,-3.910269,-5.9348183,3.010745,4.62111,3.910269,5.9348183,,,,very,nice,very nice,,非常,友善,非常友善
705,PSU,381,本人 是 一 个 安静 整洁 无 不良 习惯 不 开 party 的 女生 。,本人 是 一 个 安静 整洁 无 不良 习惯 不 开 派对 的 女生 。,I am a quiet and tidy girl who has no bad habits and does not hold parties.,12,party,det,NA,派对,开,开,open,open,12.012245148550000,,8,2,2,NN,15,15,-4.307396,-5.3656597,-6.008259,-3.545892,4.307396,5.3656597,6.008259,3.545892,,,,open,party,open party,,开,派对,开派对
706,PSU,383,【 the one 智能 电子琴 】 已 出,【 唯一 智能 电子琴 】 已 出,The only intelligent keyboard is out,2,the,det,amod,唯一,one,【,一个,【,7.581428349706700,11.319097967990100,4,2,1,VV,8,7,-6.945077,-1.5535603,-4.407085,-5.9818206,6.945077,1.5535603,4.407085,5.9818206,,,,【,the,【 the,,【,唯一,【唯一
707,PSU,384,绝大多数 得到 心仪 offer 的 同学 ， 都 赢 在 了 起跑线 上 。,绝大多数 得到 心仪 录取 通知书 的 同学 ， 都 赢 在 了 起跑线 上 。,The vast majority of students who get the admission letters they want have won at the starting line.,4,offer,case,ccomp,录取,的,心仪,the,The right,7.581428349706700,11.319097967990100,4,2,1,VV,14,15,-1.4044223,-5.630717,-5.165313,-3.5300388,1.4044223,5.630717,5.165313,3.5300388,,,,The right,offer,The right offer,,心仪,录取,心仪录取
708,PSU,385,每 周 工作 5~10hr ， 远程 工作 ， 完全 flexible 。,每 周 工作 5~10hr ， 远程 工作 ， 完全 时间 灵活 。,"5~10hr per week, remote work, completely flexible hours.",10,flexible,amod,nsubj,时间,。,完全,.,completely,7.581428349706700,11.319097967990100,4,2,1,VV,11,12,-3.7097607,-4.8605194,-3.7149053,-3.858526,3.7097607,4.8605194,3.7149053,3.858526,,,,completely,flexible,completely flexible,,完全,时间,完全时间
709,PSU,388,你 是 full time 学生 吗 ？,你 是 全日制 学生 吗 ？,Are you a full-time student?,3,full,compound,det,全日制,time,是,时间,is,7.630218513876140,10.220485679322000,5,2,1,NN,7,6,-2.2074938,-2.0287743,-4.425539,-3.0409582,2.2074938,2.0287743,4.425539,3.0409582,,,,is,full,is full,,是,全日制,是全日制
710,PSU,389,是 不 是 都 是 team projects ?,是 不 是 都 是 小组 项目 ？,Are they? Are they all group projects?,6,team,compound,nmod,小组,projects,是,项目,is,11.319097967990100,11.319097967990100,6,2,1,JJ,8,8,-2.2074938,-2.0287743,-3.3146439,-2.1189625,2.2074938,2.0287743,3.3146439,2.1189625,,,,is,team,is team,,是,小组,是小组
711,PSU,391,内容 不难 ， 但是 一 周 三 个 作业 三 个 quiz ， 两 周 一 个 exam ， 建议 在 暑假 这 种 比较 清闲 的 学期 上 。,内容 不难 ， 但是 一 周 三 个 作业 三 个 测验 ， 两 周 一 个 考试 ， 建议 在 暑假 这 种 比较 清闲 的 学期 上 。,"The content is not difficult, but one week three homework three tests, two weeks a test, the suggestion in the summer vacation this kind of relatively quiet semester.",12,quiz,conj,obj,测验,作业,个,homework,a,10.913632859881900,6.786498474836820,4,1,1,JJ,30,30,-2.1681285,-4.4676676,-3.3719335,-5.7886634,2.1681285,4.4676676,3.3719335,5.7886634,,,,a,quiz,a quiz,,个,测验,个测验
712,PSU,394,闲暇 之 余 考 了 pa 的 property & casualty 和 life 的 保险 执照 。,闲暇 之 余 考 了 宾州 的 财产 与 意外 和 生命 的 保险 执照 。,"In his spare time, he obtained his property and accident and life insurance licenses in Pennsylvania.",8,property,obj,obj,财产,保险,的,insurance,the,8.485884623933860,10.066334999494700,6,3,1,NN,16,16,-1.4044223,-2.0009315,-5.2264113,-6.228681,1.4044223,2.0009315,5.2264113,6.228681,,,,the,property,the property,,的,财产,的财产
713,PSU,395,一 年 lease 。,一 年 租房 合同 。,A one-year lease.,3,lease,det,nmod,租房,租房,年,Rent a house,years,7.581428349706700,11.319097967990100,4,2,1,VV,4,5,-4.115872,-2.9488792,-6.5270786,-2.1080432,4.115872,2.9488792,6.5270786,2.1080432,,,,years,lease,years lease,,年,租房,年租房
714,PSU,396,送 king size 床 ~ 所有 家具 全 送 。,送 二 米 二 宽 的 床 ~ 所有 家具 全 送 。,Send 2 meters 2 width bed ~ all furniture to send completely.,2,king,compound,nummod,二,家具,送,furniture,send,7.581428349706700,11.319097967990100,4,2,1,VV,10,13,-3.8039806,-5.630717,-4.055254,-6.147399,3.8039806,5.630717,4.055254,6.147399,,,,send,king,send king,,送,二,送二
715,PSU,401,一 楼 一 个 卧室 ， 三 楼 两 个 卧室 ， 二 层 （ 公用 ） 是 living room ， 厨房 ， 1/2 卫生间 ， 阳台 。,一 楼 一 个 卧室 ， 三 楼 两 个 卧室 ， 二 层 （ 公用 ） 是 客厅 ， 厨房 ， 1/2 卫生间 ， 阳台 。,"One bedroom on the first floor, two bedrooms on the third floor, living room, kitchen, half bathroom, balcony on the second floor (common).",19,living,acl,nmod,客厅,，,是,.,is,7.792737443373910,12.012245148550000,4,2,5,VA,28,27,-2.2074938,-2.0287743,-4.0467715,-3.4189012,2.2074938,2.0287743,4.0467715,3.4189012,,,,is,living,is living,,是,客厅,是客厅
716,PSU,402,小区 以 professional 住户 为主 。,小区 以 有 职业 的 住户 为主 。,The community is dominated by residents with jobs.,3,professional,obl,root,有,。,以,.,In order to,8.183603752060920,12.012245148550000,5,2,1,NN,6,8,-2.1253185,-5.630717,-4.513373,-3.594274,2.1253185,5.630717,4.513373,3.594274,,,,In order to,professional,In order to professional,,以,有,以有
717,PSU,405,因为 是 新 lease ， 所以 房子 非常 干净 。,因为 是 新 租房 合同 ， 所以 房子 非常 干净 。,"As it is a new lease, the house is very clean.",4,lease,mark,nmod,租房,，,新,.,new,8.680040638374810,12.012245148550000,3,2,1,JJ,10,11,-3.6630464,-3.5254197,-6.3339806,-3.4189012,3.6630464,3.5254197,6.3339806,3.4189012,,,,new,lease,new lease,,新,租房,新租房
718,PSU,408,车 一直 在 dealer 保养 （ 有 票据 ） ， 四月 底 才 保养 过 。,车 一直 在 汽车 管理 保养 （ 有 票据 ） ， 四月 底 才 保养 过 。,The car has been in the car management service (with ticket) until the end of April.,4,dealer,root,nsubj,汽车,（,在,(,in,10.220485679322000,12.012245148550000,5,2,1,NN,16,17,-2.1253185,-2.7147827,-4.4532323,-4.6809225,2.1253185,2.7147827,4.4532323,4.6809225,,,,in,dealer,in dealer,,在,汽车,在汽车
719,PSU,412,可以 办 学校 的 ride pass .,可以 办 学校 的 搭车 卡 。,You can get a school pass.,5,ride,compound,compound,搭车,pass,的,通过,the,10.625950787430100,8.228055514631760,8,2,1,NN,7,7,-1.4044223,-2.0009315,-3.285917,-5.1305466,1.4044223,2.0009315,3.285917,5.1305466,,,,the,ride,the ride,,的,搭车,的搭车
720,PSU,413,lease 可以 在 入住 后 去 房东 那里 签 。,租房 合同 可以 在 入住 后 去 房东 那里 签 。,The rental contract can be signed in the landlord.,1,lease,nsubj:pass,nmod,租房,可以,</s>,can,</s>,7.83785787865438,12.012245148550000,4,3,1,NN,10,11,-5.4342823,-4.8605194,-3.6523776,-4.3733454,5.4342823,4.8605194,3.6523776,4.3733454,,,,</s>,lease,</s> lease,,</s>,租房,</s>租房
721,PSU,416,已经 打算 入手 他们 medium soft 的 了 。,已经 打算 入手 他们 媒体 软件 的 了 。,They're already planning to get their media software.,5,medium,compound,nmod,媒体,soft,他们,软,they,11.319097967990100,,4,2,1,NN,9,9,-1.7507426,-4.62111,-5.3505554,-6.1155834,1.7507426,4.62111,5.3505554,6.1155834,,,,they,medium,they medium,,他们,媒体,他们媒体
722,PSU,420,just dance 是 什么 意思 ？,跳舞 是 什么 意思,What does it mean to dance,1,just,nsubj,csubj,跳舞,什么,</s>,what,</s>,12.012245148550000,,4,2,3,NN,6,4,-2.1618943,-5.630717,-2.2233918,-4.120096,2.1618943,5.630717,2.2233918,4.120096,,,,</s>,just,</s> just,,</s>,跳舞,</s>跳舞
723,PSU,424,屋内 其余 两 位 都 是 女 phd ， 离开 的 这 位 也 是 phd ， 所以 房屋 环境 安静 ， 适合 学习 。,屋内 其余 两 位 都 是 女 博士生 ， 离开 的 这 位 也 是 博士生 ， 所以 房屋 环境 安静 ， 适合 学习 。,"The other two in the room are female PhD students, and the one who left is also a PhD student, so the house is quiet and suitable for study.",8,phd,compound,appos,博士生,博士生,女,A PhD student,female,12.012245148550000,12.012245148550000,8,2,6,NN,25,25,-5.171985,-5.0596094,-4.0222,-5.828537,5.171985,5.0596094,4.0222,5.828537,,,,female,phd,female phd,,女,博士生,女博士生
724,PSU,425,deal 的 有 链接 吗 ？,处理 的 有 链接 吗 ？,Is there a link to deal with?,1,deal,det,csubj,处理,有,</s>,There are,</s>,7.34880605443795,9.179031804493800,5,2,0,VV,6,6,-4.7547717,-5.2088337,-5.7049494,-3.8856115,4.7547717,5.2088337,5.7049494,3.8856115,,,,</s>,deal,</s> deal,,</s>,处理,</s>处理
725,PSU,427,求 村里 短 租 一 个 bedroom ， 时间 8 .,求 村里 短 租 一 个 卧室 ， 时间 8 。,"Beg the village short rent a bedroom, time 8.",7,bedroom,compound,nmod,卧室,租,个,rent,a,9.373187818934760,8.041953234997890,4,1,5,CD,11,11,-2.1681285,-4.4676676,-3.9111161,-5.2875443,2.1681285,4.4676676,3.9111161,5.2875443,,,,a,bedroom,a bedroom,,个,卧室,个卧室
726,PSU,428,各 种 折扣 theme,各 种 折扣 主题,Various discount themes,4,theme,root,root,主题,主题,折扣,The theme,discount,8.644949318563540,7.630218513876140,6,2,7,NN,4,4,-5.5708637,-5.630717,-4.697758,-5.9348183,5.5708637,5.630717,4.697758,5.9348183,,,,discount,theme,discount theme,,折扣,主题,折扣主题
727,PSU,429,各 种 show,各 种 表演,Each kind of performance,3,show,nmod,root,表演,表演,种,performance,Kind of,10.402807236115900,5.506461088421790,12,1,3,VE,3,3,-6.945077,-5.630717,-3.9653344,-5.4948006,6.945077,5.630717,3.9653344,5.4948006,,,,Kind of,show,Kind of show,,种,表演,种表演
728,PSU,435,有 整 套 洗车 工具 ， 只要 不 是 final 期间 特别 忙 的 时候 ， 不 能 说 一尘不染 但 绝 不 会 有 肉眼 可 见 的 污点 。,有 整 套 洗车 工具 ， 只要 不 是 期末 考试 期间 特别 忙 的 时候 ， 不 能 说 一尘不染 但 绝 不 会 有 肉眼 可 见 的 污点 。,"There's a whole set of car washes, not spotless but definitely not spotless unless you're particularly busy during final exams.",10,final,det,nmod,期末,期间,是,During the period of,is,12.012245148550000,6.618617602197660,3,1,4,CD,31,32,-2.2074938,-2.0287743,-7.650923,-3.176984,2.2074938,2.0287743,7.650923,3.176984,,,,is,final,is final,,是,期末,是期末
729,PSU,438,求购 一 枚 modem ， 俗称 猫 ， 最好 是 cable 3 .,求购 一 枚 调制 解调器 ， 俗称 猫 ， 最好 是 凯博 2 。,"I want to buy a modem, commonly known as cat, preferably a cabb 2.",4,modem,obj,advcl,调制,，,枚,.,gold,7.34880605443795,9.179031804493800,5,2,1,NN,13,14,-4.700704,-5.50172,-6.3880234,-3.8559983,4.700704,5.50172,6.3880234,3.8559983,,,,gold,modem,gold modem,,枚,调制,枚调制
730,PSU,439,pass 还 在吗 ？,证 还 在吗,Still have the card,1,pass,obj,nsubj,证,在吗,</s>,In?,</s>,9.304194947447810,10.402807236115900,6,2,2,NN,4,3,-4.331524,-5.630717,-7.0128345,-6.1990705,4.331524,5.630717,7.0128345,6.1990705,,,,</s>,pass,</s> pass,,</s>,证,</s>证
731,PSU,444,因 搬到 furnished 公寓 带 了 家具 ， 出售 自用 家具 。,因 搬到 有 家具 的 公寓 带 了 家具 ， 出售 自用 家具 。,"For moving to a furnished apartment with furniture, sell furniture for personal use.",3,furnished,amod,xcomp,有,了,搬到,the,Moved to,7.581428349706700,11.319097967990100,4,2,1,VV,12,14,-6.945077,-5.630717,-4.1318703,-3.651573,6.945077,5.630717,4.1318703,3.651573,,,,Moved to,furnished,Moved to furnished,,搬到,有,搬到有
732,PSU,445,搬家 出售 一 张 木质 书桌 ， 有 三 个 大 抽屉 ， size : 43 .,搬家 出售 一 张 木质 书桌 ， 有 三 个 大 抽屉 ， 尺寸 ： 43 。,"Move to sell a wooden desk with three large drawers, size: 43.",14,size,obl,obj,尺寸,43,，,43,",",7.34880605443795,9.179031804493800,5,2,1,NN,17,17,-2.918483,-1.6189569,-6.0429816,-6.071141,2.918483,1.6189569,6.0429816,6.071141,,,,",",size,", size",,，,尺寸,，尺寸
733,PSU,452,guest parking 还 需要 permit 吗 ？,访客 停车位 还 需要 停车牌 吗 ？,Do I still need a parking tag for the visitor parking space?,1,guest,compound,nmod,访客,parking,</s>,停车,</s>,10.913632859881900,9.527338498762020,3,3,2,NN,7,7,-5.80427,-5.630717,-4.1596603,-6.1155834,5.80427,5.630717,4.1596603,6.1155834,,,,</s>,guest,</s> guest,,</s>,访客,</s>访客
734,PSU,455,刚刚 收到 邮件 通知 j-1 新 一 年 的 保险 要求 ， 不 清楚 还有 没 有 性价比 较 高 的 校外 保险 可 做 waive 。,刚刚 收到 邮件 通知 j-1 新 一 年 的 保险 要求 ， 不 清楚 还有 没 有 性价比 较 高 的 校外 保险 可 做 换 权 搁置 。,I just received an email informing J-1 of the insurance requirements for the New Year. I'm not sure whether there is any cost-effective off-campus insurance that can be put aside.,26,waive,nsubj,compound,换,有,做,There are,do,12.012245148550000,12.012245148550000,6,2,1,NN,27,29,-2.1274493,-5.630717,-4.2371154,-4.5462027,2.1274493,5.630717,4.2371154,4.5462027,,,,do,waive,do waive,,做,换,做换
735,PSU,457,目前 住 有 两 名 访问 学者 ( 男生 ) ， 人 都 很 nice ， 平时 可 一起 出行 购物 ， 周末 一起 出游 娱乐 。,目前 住 有 两 名 访问 学者 （ 男生 ） ， 人 都 很 友善 ， 平时 可 一起 出行 购物 ， 周末 一起 出游 娱乐 。,"At present, there are two visiting scholars (male) who are very friendly. They can go shopping together in weekdays and go out for entertainment together on weekends.",15,nice,acl:relcl,advcl,友善,有,很,There are,very,11.319097967990100,,5,2,0,VV,27,27,-3.010745,-4.20795,-3.7130225,-1.5833067,3.010745,4.20795,3.7130225,1.5833067,,,,very,nice,very nice,,很,友善,很友善
736,PSU,462,我 找 不 到 房子 的 floor plan 。,我 找 不 到 房子 的 房型 预览 。,I can't find a preview of the house.,7,floor,compound,nsubj,房型,plan,的,计划,the,12.012245148550000,12.012245148550000,4,2,3,VV,9,9,-1.4044223,-2.0009315,-2.9658184,-5.1383114,1.4044223,2.0009315,2.9658184,5.1383114,,,,the,floor,the floor,,的,房型,的房型
737,PSU,463,两 名 physics phd 男生 ， 行李 不多 ， 没有 什么 家具 ， 一切 都 好 商量 ， 希望 有 多余 房间 的 同学 能 提供 一下 住处 。,两 名 物理 博士 男生 ， 行李 不多 ， 没有 什么 家具 ， 一切 都 好 商量 ， 希望 有 多余 房间 的 同学 能 提供 一下 住处 。,"Two physics doctor boys, not much luggage, no furniture, everything easy to discuss, hope that the students who have extra room can provide accommodation.",3,physics,compound,nmod,物理,男生,名,The boy,The name,8.12042485043939,10.913632859881900,3,3,0,NN,29,29,-1.4044223,-5.50172,-4.769674,-5.6755657,1.4044223,5.50172,4.769674,5.6755657,,,,The name,physics,The name physics,,名,物理,名物理
738,PSU,464,可以 一起 租车 开 回来 或者 有偿 求 ride ， 可以 帮忙 开 。,可以 一起 租车 开 回来 或者 有偿 求 搭车 ， 可以 帮忙 开 。,You can rent a car together and drive back or you can ask for a ride for a fee. You can help drive.,9,ride,obl,advcl,搭车,求,求,request,o,10.913632859881900,10.625950787430100,4,2,2,VV,14,14,-4.624025,-2.7688878,-3.7686446,-3.3087442,4.624025,2.7688878,3.7686446,3.3087442,,,,o,ride,o ride,,求,搭车,求搭车
739,PSU,465,因 本人 的 新 lease 8 .,因 本人 的 新 租房 合同 8 。,Because of my new rental contract 8.,5,lease,root,nsubj,租房,8,新,八个,new,8.10022214312187,7.1602148846304,7,2,3,NN,7,8,-3.6630464,-3.5254197,-4.8874907,-6.1990705,3.6630464,3.5254197,4.8874907,6.1990705,,,,new,lease,new lease,,新,租房,新租房
740,PSU,473,我 找 了 很久 floor plan ， 但是 真的 真的 没有 找到 。,我 找 了 很久 房型 预览 ， 但是 真的 真的 没有 找到 。,"I've been looking for a room preview for a long time, but I really, really can't find it.",5,floor,compound,nsubj,房型,找,很久,Looking for a,For a long time,12.012245148550000,12.012245148550000,5,2,0,NN,13,13,-2.2250817,-4.20795,-4.0285425,-3.3041523,2.2250817,4.20795,4.0285425,3.3041523,,,,For a long time,floor,For a long time floor,,很久,房型,很久房型
741,PSU,474,要求 ： graduate student 及 以上 优先 。,要求 ： 研究生 及 以上 优先 。,Requirements: Postgraduate or above preferred.,3,graduate,root,compound,研究生,以上,：,The above,:,12.012245148550000,,4,2,0,NN,8,7,-2.291965,-1.7983218,-4.697758,-6.029768,2.291965,1.7983218,4.697758,6.029768,,,,:,graduate,: graduate,,：,研究生,：研究生
742,PSU,475,undergraduate 学生 能 满足 物业 条件 也 可以 。,本科 学生 能 满足 物业 条件 也 可以 。,Undergraduate students can also meet the property conditions.,1,undergraduate,compound,nmod,本科,学生,</s>,students,</s>,12.012245148550000,,10,2,0,VV,9,9,-5.119265,-4.787219,-3.9833424,-2.6317625,5.119265,4.787219,3.9833424,2.6317625,,,,</s>,undergraduate,</s> undergraduate,,</s>,本科,</s>本科
743,PSU,477,不接受 其他 lease 。,不接受 其他 租房 合同 。,Other rental contracts will not be accepted.,3,lease,nsubj:pass,nmod,租房,。,其他,.,other,10.625950787430100,11.319097967990100,5,2,1,NN,4,5,-3.060125,-4.787219,-4.0006986,-3.775039,3.060125,4.787219,4.0006986,3.775039,,,,other,lease,other lease,,其他,租房,其他租房
744,PSU,479,lease 是 单独 签 这 一 间 卧室 ， 不 跟 别人 搅和 。,租房 合同 是 单独 签 这 一 间 卧室 ， 不 跟 别人 搅和 。,"The rental contract is to sign this bedroom separately, do not interfere with others.",1,lease,nsubj,nmod,租房,是,</s>,is,</s>,10.913632859881900,12.012245148550000,5,2,1,NN,14,15,-5.4342823,-4.8605194,-2.2404108,-3.9911828,5.4342823,4.8605194,2.2404108,3.9911828,,,,</s>,lease,</s> lease,,</s>,租房,</s>租房
745,PSU,480,卧室 里 配 的 是 queen size 的 床 （ 相当于 国内 1 .,卧室 里 配 的 是 一 米 五 宽 的 床 （ 相当于 国内 1 。,The bedroom is equipped with a 1.5 meter wide bed (equivalent to 1.,6,queen,compound,nummod,一,相当于,是,The equivalent of,is,8.456897087060600,12.012245148550000,4,1,2,NN,14,16,-2.2074938,-2.0287743,-4.769674,-6.147399,2.2074938,2.0287743,4.769674,6.147399,,,,is,queen,is queen,,是,一,是一
746,PSU,481,啊 勘误 ， queen size 的 床 是 一 米 五 的 ！,啊 勘误 ， 一 米 五 宽 的 床 是 一 米 五 的 ！,"Erratum, a bed a meter and a half wide is a meter and a half wide!",4,queen,compound,nummod,一,一,，,one,.,9.527338498762020,5.506461088421790,9,1,3,VE,13,15,-2.6782155,-1.6189569,-3.2648294,-4.232131,2.6782155,1.6189569,3.2648294,4.232131,,,,.,queen,. queen,,，,一,，一
747,PSU,482,第二 年 开始 ， 是否 继续 ta 要 看 导师 有 没 有 funding 给 你 付 工资 和 学费 ， 很少 有 五 年 都 ta 的 人 ， 也 很 少 有 五 年 都 ra 的 人,第二 年 开始 ， 是否 继续 教学 助理 要 看 导师 有 没 有 资金 给 你 付 工资 和 学费 ， 很少 有 五 年 都 教学 助理 的 人 ， 也 很 少 有 五 年 都 宿舍 管理 的 人,"Starting from the second year, the decision to continue as a teaching assistant depends on whether the tutor has the funds to pay your salary and tuition fees. There are very few people who are teaching assistants for five years, and very few people who are dormitory administrators for five years",7,ta,det,nmod,教学,要,继续,to,Continue to,7.1602148846304,12.012245148550000,4,2,2,NN,40,43,-4.484542,-4.8605194,-6.2776194,-4.653243,4.484542,4.8605194,6.2776194,4.653243,,,,Continue to,ta,Continue to ta,,继续,教学,继续教学
748,PSU,488,不 包含 各 种 utilities 。,不 包含 各 种 公共 设施 。,Excludes all kinds of public facilities.,5,utilities,nmod,amod,公共,。,种,.,Kind of,10.913632859881900,,5,2,1,NN,6,7,-6.945077,-5.630717,-4.6409736,-3.6412761,6.945077,5.630717,4.6409736,3.6412761,,,,Kind of,utilities,Kind of utilities,,种,公共,种公共
749,PSU,489,floor plan 如下 ：,房型 预览 如下 ：,Room type preview is as follows:,1,floor,compound,nmod,房型,plan,</s>,计划,</s>,10.913632859881900,9.016512874996030,5,1,9,VV,4,4,-4.8865395,-5.630717,-2.9658184,-2.342572,4.8865395,5.630717,2.9658184,2.342572,,,,</s>,floor,</s> floor,,</s>,房型,</s>房型
750,PSU,492,要求 爱 干净 ， 不 要 party prince ， 不 养 宠物 。,要求 爱 干净 ， 不 要 爱 派对 的 女孩 ， 不 养 宠物 。,"The girl who wants to be clean, doesn't want to be a party girl, doesn't have pets.",7,party,det,cop,爱,爱,要,love,to,7.792737443373910,12.012245148550000,4,2,12,VA,13,15,-2.4984846,-4.285574,-6.052071,-5.597377,2.4984846,4.285574,6.052071,5.597377,,,,to,party,to party,,要,爱,要爱
751,PSU,493,请 联系 微 信 ： rodin_9403 注明 ride,请 联系 微 信 ： rodin_9403 注明 搭车,Please contact WeChat: rodin_9403 for a ride,8,ride,obl,xcomp,搭车,注明,注明,Indicate the,Indicate the,7.83785787865438,8.205582658779700,4,1,3,VV,8,8,-5.65959,-5.3656597,-4.555505,-5.2450094,5.65959,5.3656597,4.555505,5.2450094,,,,Indicate the,ride,Indicate the ride,,注明,搭车,注明搭车
752,PSU,496,房子 到 bus 站 一 分钟 就 能 走到 ， 去 学校 非常 方便 ；,房子 到 公交 站 一 分钟 就 能 走到 ， 去 学校 非常 方便 ；,"The house is within a minute's walk from the bus station, and it's very convenient to get to the school.",3,bus,compound,compound,公交,站,到,standing,to,8.834191318202070,9.179031804493800,5,2,1,NN,15,15,-2.4984846,-2.467316,-4.0837164,-6.4697857,2.4984846,2.467316,4.0837164,6.4697857,,,,to,bus,to bus,,到,公交,到公交
753,PSU,498,具体 lease 时间 2017 .,具体 租房 合同 时间 2017 。,The specific rental contract time is 2017.,2,lease,nsubj,nmod,租房,租房,具体,Rent a house,specific,12.012245148550000,12.012245148550000,7,2,2,NN,5,6,-4.89071,-2.9730263,-4.165907,-2.1080432,4.89071,2.9730263,4.165907,2.1080432,,,,specific,lease,specific lease,,具体,租房,具体租房
754,PSU,503,女生 phd ， 请 问 房子 还 可以 租 吗 ？,女生 博士 ， 请 问 房子 还 可以 租 吗 ？,"Girl doctor, please ask the house also can rent?",2,phd,amod,nsubj,博士,问,女生,ask,The girl,7.581428349706700,11.319097967990100,4,2,1,VV,11,11,-1.4044223,-4.787219,-4.355915,-3.7958946,1.4044223,4.787219,4.355915,3.7958946,,,,The girl,phd,The girl phd,,女生,博士,女生博士
755,PSU,504,里程数 ： 60，000 mile 左右 。,里程数 ： 60，000 英里 左右 。,"Miles: About 60,000 miles.",4,mile,nmod:npmod,nmod,英里,"60,000","60,000",60000,60000,7.34880605443795,9.179031804493800,5,2,1,NN,6,6,-6.945077,-5.50172,-5.9345765,-6.1155834,6.945077,5.50172,5.9345765,6.1155834,,,,60000,mile,60000 mile,,"60,000",英里,"60,000英里"
756,PSU,506,不 走 gift 。,礼物 模式 。,Gift mode.,1,gift,compound,nmod,礼物,走,</s>,go,</s>,7.630218513876140,8.716408282545690,5,1,22,VV,4,3,-5.684924,-5.630717,-3.2340305,-5.404624,5.684924,5.630717,3.2340305,5.404624,,,,</s>,gift,</s> gift,,</s>,礼物,</s>礼物
757,PSU,508,有偿 求 ride ， 可以 一起 租车 走 ！,有偿 求 搭车 ， 可以 一起 租车 走 ！,"Pay for a ride, you can rent a car together!",3,ride,obl,advcl,搭车,求,求,request,request,8.834191318202070,9.179031804493800,5,2,3,VV,9,9,-4.991209,-2.7688878,-3.7686446,-3.3087442,4.991209,2.7688878,3.7686446,3.3087442,,,,request,ride,request ride,,求,搭车,求搭车
758,PSU,509,求 ride ， 非常 感谢,求 搭车 ， 非常 感谢,I need a ride. Thank you very much,2,ride,nsubj,xcomp,搭车,求,求,request,request,10.220485679322000,9.527338498762020,8,3,3,NN,5,5,-4.991209,-2.7688878,-4.838878,-2.4226494,4.991209,2.7688878,4.838878,2.4226494,,,,request,ride,request ride,,求,搭车,求搭车
759,PSU,511,再者 waiver 填 表格 麻烦 吗 ？,再者 弃权 填 表格 麻烦 吗 ？,Is it any trouble to fill in the form?,2,waiver,obj,nsubj,弃权,填,再者,Fill in the,moreover,12.012245148550000,10.220485679322000,13,2,1,NN,7,7,-4.1720757,-5.50172,-3.2086906,-6.1990705,4.1720757,5.50172,3.2086906,6.1990705,,,,moreover,waiver,moreover waiver,,再者,弃权,再者弃权
760,PSU,513,如 标题 ， 求 几 天 短 租用 来 寻 个 住处 在 我 两 个 房屋 lease 之间 过渡 。,如 标题 ， 求 几 天 短 租用 来 寻 个 住处 在 我 两 个 房屋 租房 合同 之间 过渡 。,"As the title goes, I'm looking for a short rental for a few days to find a place to live in between my two rental contracts.",18,lease,det,nmod,租房,之间,房屋,between,housing,7.34880605443795,9.179031804493800,5,2,0,VV,21,22,-3.8269093,-5.2088337,-7.2595973,-6.1155834,3.8269093,5.2088337,7.2595973,6.1155834,,,,housing,lease,housing lease,,房屋,租房,房屋租房
761,PSU,515,有偿 求 ride 。,有偿 求 搭车 。,Get a ride for a fee.,3,ride,obj,xcomp,搭车,求,求,request,request,7.34880605443795,9.179031804493800,5,2,1,NN,4,4,-4.991209,-2.7688878,-3.4180636,-2.4226494,4.991209,2.7688878,3.4180636,2.4226494,,,,request,ride,request ride,,求,搭车,求搭车
